uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
413.980,422.045,42.507,262.043,327.199,184.086,179.111,13.350,0,95.001,-75.001
419.024,173.952,49.731,115.387,125.133,311.531,307.536,9.186,0,117.843,-97.843
123.471,199.372,64.830,327.181,462.067,338.688,332.426,11.035,0,105.809,-85.809
226.198,381.408,48.238,340.169,224.771,199.629,193.713,13.983,0,102.160,-82.160
45.542,359.903,53.568,391.504,370.769,350.253,346.132,8.797,1,90.934,-70.934
313.585,210.423,43.704,477.247,275.968,181.636,176.299,13.923,0,110.755,-90.755
385.120,102.267,50.509,498.733,372.511,297.474,293.155,9.776,0,108.330,-88.330
258.068,317.960,67.040,396.915,23.377,332.494,325.665,11.632,0,111.461,-91.461
262.013,263.034,50.001,122.996,448.745,237.306,231.979,12.164,0,115.025,-95.025
127.312,228.792,52.090,412.639,245.314,290.513,285.805,10.329,0,111.434,-91.434
348.318,21.667,42.486,424.216,293.301,285.221,282.039,8.567,0,93.234,-73.234
308.392,216.660,46.195,274.958,4.527,219.664,214.752,12.140,0,104.592,-84.592
51.571,196.704,75.119,85.685,481.622,296.622,286.953,14.670,0,101.436,-81.436
389.065,184.294,41.506,79.717,78.465,329.574,326.950,7.235,0,102.784,-82.784
432.158,14.554,53.926,370.325,292.993,290.276,285.223,10.706,0,101.463,-81.463
249.934,192.559,48.694,394.539,429.893,282.151,277.918,9.938,0,110.221,-90.221
297.710,260.273,70.437,397.207,7.087,281.006,272.034,14.517,0,109.653,-89.653
229.515,286.505,46.010,27.892,230.229,214.326,209.329,12.396,0,105.220,-85.220
189.374,8.915,53.993,82.111,232.709,253.977,248.171,12.274,0,114.454,-94.454
284.569,166.792,59.855,142.909,349.892,239.115,231.502,14.496,0,108.381,-88.381
280.843,343.112,59.416,6.009,304.763,283.786,277.496,12.085,0,107.444,-87.444
291.656,288.534,52.283,11.841,498.213,353.546,349.659,8.504,0,117.136,-97.136
320.058,202.279,52.721,397.662,402.601,221.203,214.828,13.788,0,110.300,-90.300
202.590,260.280,47.721,456.232,421.045,304.067,300.299,9.029,0,111.134,-91.134
299.419,368.587,49.364,114.248,186.161,264.583,259.938,10.753,0,115.194,-95.194
86.452,489.125,50.751,176.910,320.824,197.696,191.070,14.875,0,110.732,-90.732
194.345,332.781,77.853,206.274,14.890,327.503,318.115,13.752,0,111.546,-91.546
109.384,1.780,47.653,382.730,126.823,304.343,300.589,9.008,0,109.965,-89.965
331.853,194.614,54.726,57.009,78.051,303.514,298.540,10.388,0,107.034,-87.034
376.110,339.134,41.273,378.219,122.214,220.821,216.929,10.772,0,101.219,-81.219
98.664,223.506,45.719,51.153,388.101,177.310,171.314,14.943,0,119.126,-99.126
381.537,61.167,48.759,412.268,392.862,336.665,333.116,8.327,0,112.621,-92.621
310.740,428.809,40.257,480.165,167.245,314.231,311.641,7.361,0,95.904,-75.904
72.556,127.218,71.075,18.727,451.867,336.669,329.081,12.188,1,90.590,-70.590
255.882,194.485,42.107,382.333,465.502,302.015,299.065,8.014,0,110.480,-90.480
18.352,384.495,69.761,279.240,360.236,271.141,262.013,14.909,1,88.710,-68.710
24.435,293.573,46.862,327.574,355.904,313.009,309.481,8.610,1,89.957,-69.957
108.348,195.839,44.469,75.459,390.643,202.505,197.562,12.685,0,101.681,-81.681
242.237,233.281,67.085,454.723,372.371,262.672,253.961,14.797,0,102.367,-82.367
321.222,463.127,43.236,22.035,337.508,327.356,324.488,7.590,0,108.161,-88.161
419.448,411.730,53.488,489.214,162.127,264.631,259.169,11.661,0,110.190,-90.190
197.774,71.367,50.918,351.268,238.876,232.836,227.200,12.632,0,113.696,-93.696
256.347,208.013,41.427,168.071,77.480,162.934,157.580,14.730,0,102.910,-82.910
296.523,368.125,61.794,24.046,440.089,288.515,281.820,12.367,0,108.087,-88.087
426.935,295.241,75.641,466.071,14.994,292.902,282.966,14.966,1,89.380,-69.380
246.293,198.984,53.894,424.855,4.774,269.270,263.821,11.546,0,111.807,-91.807
198.941,328.454,40.567,403.767,447.649,240.430,236.983,9.714,0,93.523,-73.523
