uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
180.897,446.411,85.841,276.745,134.600,337.315,326.210,14.743,0,105.309,-85.309
242.087,406.896,99.947,281.115,477.578,128.486,80.742,51.067,1,82.223,-62.223
209.038,182.782,42.015,110.551,295.721,155.628,149.850,15.663,0,106.076,-86.076
163.737,140.142,102.989,363.024,120.637,225.173,200.240,27.218,0,104.242,-84.242
254.924,274.786,130.043,31.649,455.816,315.491,287.442,24.343,0,115.376,-95.376
103.523,349.767,51.340,11.841,53.281,314.556,310.338,9.393,0,121.643,-101.643
200.757,332.969,44.238,281.243,396.689,111.782,102.656,23.313,1,81.013,-61.013
337.510,196.224,106.114,241.188,187.135,143.599,96.749,47.643,1,83.189,-63.189
406.314,353.096,136.251,449.487,466.134,182.224,121.001,48.392,0,102.580,-82.580
402.350,179.876,73.512,214.984,10.253,263.215,252.741,16.217,0,113.626,-93.626
86.301,360.676,40.325,25.991,349.953,73.337,61.256,33.357,1,77.352,-57.352
313.444,372.101,107.748,145.885,197.847,264.670,241.745,24.023,0,114.297,-94.297
26.832,219.815,45.044,97.080,426.869,223.238,218.646,11.641,0,112.340,-92.340
219.760,467.833,64.244,384.631,235.997,291.647,284.483,12.725,0,108.916,-88.916
35.499,385.161,74.100,327.030,348.680,303.005,293.805,14.155,0,107.317,-87.317
167.617,197.343,81.090,365.502,376.567,279.026,266.983,16.895,0,108.472,-88.472
381.439,331.978,135.693,273.985,319.893,173.508,108.131,51.449,1,84.832,-64.832
221.183,273.765,56.798,420.872,482.318,294.272,288.738,11.129,0,111.288,-91.288
177.902,466.456,127.818,256.613,256.148,258.384,224.555,29.649,0,104.417,-84.417
290.368,428.306,79.119,410.129,149.493,313.590,303.445,14.614,0,111.941,-91.941
470.486,286.271,84.994,292.761,96.064,273.841,260.317,18.082,0,101.082,-81.082
265.717,204.807,129.733,429.518,135.456,220.161,177.878,36.105,0,102.148,-82.148
193.284,491.512,109.870,379.657,241.098,330.928,312.157,19.391,0,104.222,-84.222
414.430,106.089,114.535,485.060,387.471,311.902,290.111,21.544,0,113.110,-93.110
344.154,199.938,98.204,49.628,383.845,360.848,347.228,15.792,0,120.051,-100.051
153.473,177.413,69.421,190.102,471.483,304.365,296.343,13.184,0,108.222,-88.222
29.682,422.551,127.721,76.812,211.547,251.111,216.203,30.572,0,116.391,-96.391
123.571,491.683,55.301,19.812,392.327,153.934,143.657,21.054,0,109.996,-89.996
277.416,274.508,119.585,472.747,147.640,261.821,232.916,27.177,0,96.296,-76.296
400.039,329.299,45.174,176.378,391.001,236.372,232.016,11.018,0,110.597,-90.597
497.701,210.137,128.245,225.144,110.077,317.405,290.343,23.831,0,114.310,-94.310
95.218,358.407,50.106,208.893,129.569,260.383,255.517,11.095,0,113.711,-93.711
477.215,417.163,46.960,237.458,265.037,287.804,283.947,9.391,0,119.726,-99.726
387.886,52.169,109.382,178.949,214.304,286.193,264.466,22.470,0,107.578,-87.578
181.288,85.511,125.326,145.478,302.930,253.495,220.348,29.630,0,115.009,-95.009
185.858,105.542,74.977,419.650,179.300,256.360,245.151,17.006,1,88.223,-68.223
459.251,222.560,65.703,207.258,60.571,306.689,299.568,12.371,0,98.453,-78.453
236.963,206.932,119.340,130.264,80.543,203.963,165.405,35.811,0,112.065,-92.065
84.494,354.287,55.968,162.148,107.630,264.580,258.592,12.212,0,101.755,-81.755
271.671,165.875,114.512,76.281,42.108,258.086,231.291,26.340,0,117.442,-97.442
121.816,189.940,117.223,181.399,422.123,266.834,239.706,26.060,0,112.048,-92.048
339.999,245.186,82.604,434.606,403.845,202.353,184.724,24.093,0,103.730,-83.730
206.206,343.077,94.495,463.637,167.220,325.770,311.764,16.862,0,110.389,-90.389
413.329,373.177,53.683,453.528,165.568,218.172,211.465,14.244,0,115.916,-95.916
464.923,262.435,127.993,457.155,349.755,155.137,87.665,55.592,1,83.860,-63.860
171.736,220.275,68.447,81.364,254.548,118.435,96.653,35.305,0,112.007,-92.007
199.495,258.135,54.934,152.403,369.625,132.912,121.028,24.413,1,82.517,-62.517
203.637,283.690,130.972,79.986,345.398,190.397,138.193,43.463,1,85.639,-65.639
333.416,466.477,56.321,484.438,171.248,336.362,331.614,9.639,0,114.842,-94.842
261.984,439.906,83.720,305.689,157.267,298.000,285.999,16.316,0,109.646,-89.646
293.220,137.833,120.396,60.444,255.817,287.402,260.969,24.766,0,114.608,-94.608
278.931,13.574,129.861,148.706,238.703,290.698,260.080,26.534,0,94.775,-74.775
457.170,383.506,99.571,312.695,140.433,299.786,282.768,19.399,0,111.088,-91.088
111.971,228.237,42.343,249.069,345.177,185.105,180.197,13.224,0,121.329,-101.329
264.293,422.911,103.800,27.354,299.652,286.543,267.082,21.238,0,104.155,-84.155
197.846,364.491,57.595,370.178,335.219,184.044,174.800,18.236,0,101.129,-81.129
218.907,338.420,84.178,484.930,307.993,280.678,267.758,17.452,0,102.381,-82.381
482.866,294.519,128.815,150.548,315.687,357.038,332.991,21.148,0,111.396,-91.396
463.817,379.366,48.523,195.594,479.192,290.281,286.197,9.623,0,106.454,-86.454
230.225,408.289,98.072,454.177,282.463,274.963,256.879,20.896,0,107.642,-87.642
34.975,247.601,80.636,257.859,113.236,272.458,260.253,17.215,0,111.407,-91.407
281.125,300.619,55.471,53.268,417.039,261.820,255.876,12.232,0,102.961,-82.961
306.016,196.472,73.659,173.864,370.165,230.346,218.251,18.649,0,104.756,-84.756
229.224,173.332,44.258,354.319,134.818,138.169,130.889,18.682,0,105.785,-85.785
249.854,452.058,70.213,239.274,321.243,148.844,131.243,28.146,0,106.231,-86.231
363.607,79.036,136.992,345.597,409.615,358.293,331.070,22.479,0,118.641,-98.641
296.332,147.265,73.590,91.949,16.984,253.301,242.375,16.889,0,111.352,-91.352
18.107,160.413,138.989,76.060,402.912,285.451,249.328,29.138,0,107.315,-87.315
316.556,178.844,102.460,63.366,350.035,322.350,305.632,18.533,0,110.166,-90.166
422.711,346.352,43.729,81.761,415.255,350.580,347.842,7.165,0,98.909,-78.909
488.669,7.387,116.754,163.220,79.981,353.296,333.447,19.297,0,99.220,-79.220
220.980,114.113,101.121,216.563,373.138,278.099,259.062,21.322,0,105.151,-85.151
126.417,256.343,106.087,443.584,297.113,336.914,319.776,18.353,0,117.510,-97.510
63.537,440.274,113.980,67.487,487.611,123.482,47.501,67.376,0,96.806,-76.806
192.492,64.126,58.932,145.995,135.857,103.828,85.483,34.582,0,101.418,-81.418
419.369,398.232,61.040,495.034,248.719,178.341,167.570,20.015,0,98.581,-78.581
228.902,448.099,137.825,278.628,279.902,223.067,175.394,38.160,0,111.619,-91.619
118.044,454.953,44.595,236.394,444.091,126.939,118.848,20.568,1,82.118,-62.118
344.821,148.310,105.130,361.760,293.460,180.022,146.135,35.731,0,109.478,-89.478
217.571,332.600,138.996,228.564,112.550,260.505,220.324,32.247,1,88.362,-68.362
234.788,348.001,63.659,436.288,347.862,211.317,201.500,17.533,1,86.545,-66.545
27.370,409.824,84.400,16.001,360.133,98.599,50.975,58.869,1,79.923,-59.923
374.407,364.856,105.411,256.639,186.948,237.975,213.356,26.292,1,87.577,-67.577
277.748,221.828,90.842,274.522,134.457,126.081,87.431,46.096,1,82.059,-62.059
407.912,238.227,82.913,485.086,275.828,119.349,85.847,44.004,1,81.582,-61.582
384.506,362.353,63.859,435.604,122.071,253.820,245.655,14.572,0,103.831,-83.831
116.173,27.832,104.921,104.583,281.982,275.199,254.413,22.411,0,109.904,-89.904
466.821,18.365,60.442,443.590,37.723,67.584,30.239,63.421,0,98.149,-78.149
150.643,242.487,61.771,67.146,232.715,104.321,84.067,36.308,0,106.504,-86.504
182.978,105.045,110.833,256.439,355.464,283.532,260.973,23.011,0,127.378,-107.378
497.565,176.266,99.188,354.313,373.789,263.391,244.001,22.122,0,104.053,-84.053
225.257,217.828,79.345,292.806,206.776,104.789,68.447,49.217,0,106.216,-86.216
314.593,447.700,129.835,218.834,393.814,170.090,109.879,49.759,0,114.644,-94.644
262.846,454.467,53.424,156.963,122.213,352.786,348.717,8.710,0,109.321,-89.321
48.664,434.124,125.367,186.962,246.861,264.406,232.795,28.304,0,114.386,-94.386
104.436,55.857,104.053,160.899,395.119,359.324,343.928,16.833,0,117.846,-97.846
408.466,377.494,103.939,166.747,186.498,325.132,308.071,18.644,0,104.253,-84.253
424.257,409.320,96.948,434.838,160.783,266.986,248.762,21.292,0,110.510,-90.510
385.518,467.794,81.775,90.588,388.134,316.254,305.499,14.986,0,107.990,-87.990
110.910,232.715,94.097,357.993,12.419,344.144,331.030,15.868,0,106.585,-86.585
282.387,331.381,44.661,253.881,282.681,71.964,56.429,38.360,0,97.633,-77.633
272.638,450.826,105.356,371.930,188.361,299.744,280.619,20.578,1,89.581,-69.581
210.773,193.365,62.058,384.363,105.063,204.406,194.758,17.674,0,106.149,-86.149
188.965,10.023,90.549,223.102,179.696,195.329,173.073,27.618,0,104.298,-84.298
428.251,342.655,63.348,186.470,121.695,333.609,327.539,10.946,0,101.963,-81.963
275.395,317.400,137.310,457.486,361.350,232.256,187.320,36.242,1,87.365,-67.365
102.769,122.378,101.015,257.243,18.255,211.914,186.289,28.469,0,110.472,-90.472
25.513,379.510,53.005,136.298,319.713,136.597,125.893,22.833,0,98.309,-78.309
7.042,52.651,99.949,83.644,379.353,350.131,335.562,16.586,0,104.419,-84.419
137.231,328.975,42.791,395.591,159.907,311.713,308.762,7.890,0,113.687,-93.687
367.107,420.846,124.013,446.992,88.480,363.632,341.832,19.940,0,111.257,-91.257
204.990,93.192,111.181,302.986,49.712,154.450,107.209,46.042,0,100.121,-80.121
263.955,203.790,126.037,382.474,432.537,286.805,257.627,26.069,0,108.096,-88.096
380.541,124.200,58.958,145.640,88.649,244.782,237.576,13.937,0,106.326,-86.326
143.838,390.758,106.630,353.733,355.482,238.054,212.838,26.611,1,87.580,-67.580
53.857,432.919,52.422,355.468,304.673,331.911,327.745,9.087,0,118.903,-98.903
311.733,344.049,132.933,74.365,141.836,338.977,311.824,23.089,1,90.649,-70.649
93.328,87.188,124.678,131.024,19.113,146.969,77.815,58.031,0,98.067,-78.067
254.048,450.042,50.603,202.803,208.160,252.376,247.251,11.567,0,104.679,-84.679
459.785,348.237,79.409,174.562,438.607,309.556,299.197,14.864,0,115.576,-95.576
499.790,457.643,101.075,248.010,339.757,295.816,278.012,19.979,0,113.134,-93.134
237.490,426.946,126.471,472.245,211.655,342.717,318.528,21.656,0,102.608,-82.608
408.563,129.501,92.682,236.569,299.778,259.164,242.025,20.954,0,105.326,-85.326
439.768,240.857,81.744,347.413,415.645,213.921,197.687,22.465,1,86.651,-66.651
374.163,430.258,75.831,47.105,416.809,336.004,327.335,13.043,0,107.135,-87.135
335.896,118.256,40.102,129.648,167.473,215.798,212.039,10.710,0,103.338,-83.338
283.521,251.206,139.184,218.034,174.166,172.035,101.113,54.003,1,84.758,-64.758
242.689,452.799,102.641,162.269,482.092,133.644,85.589,50.176,0,94.777,-74.777
180.521,201.005,51.887,59.546,244.286,138.565,128.484,21.991,0,98.572,-78.572
125.704,402.287,71.322,223.895,148.501,281.310,272.118,14.687,0,105.655,-85.655
275.052,386.229,99.012,303.855,80.422,322.724,307.160,17.867,0,121.241,-101.241
472.170,221.363,67.560,349.393,260.629,145.535,128.903,27.660,0,114.130,-94.130
359.402,374.359,106.472,148.678,451.196,248.284,224.296,25.393,0,123.130,-103.130
449.412,424.328,104.546,330.441,141.482,324.169,306.848,18.815,0,130.619,-110.619
398.148,120.005,95.593,111.468,102.430,302.708,287.218,18.409,0,104.238,-84.238
72.957,157.601,117.307,30.078,370.741,247.038,217.410,28.350,0,114.029,-94.029
307.209,277.247,71.064,380.086,98.897,205.353,192.665,20.246,1,86.296,-66.296
382.757,252.310,105.606,164.690,292.882,245.666,221.809,25.460,0,108.278,-88.278
220.829,354.461,139.013,466.156,374.719,282.702,246.162,29.454,0,117.095,-97.095
9.330,325.705,92.650,28.476,363.869,102.015,42.697,65.258,1,80.219,-60.219
489.149,338.701,128.692,335.924,360.789,201.314,154.809,39.737,1,86.123,-66.123
455.859,184.294,71.406,437.660,281.287,121.810,98.685,35.889,1,81.760,-61.760
325.155,303.238,122.204,427.614,303.787,159.474,102.460,50.022,0,109.378,-89.378
287.786,394.599,136.183,401.363,424.748,179.874,117.511,49.209,1,85.145,-65.145
72.223,130.192,94.682,351.365,209.910,305.352,290.302,18.064,0,101.459,-81.459
211.986,437.102,54.009,25.884,469.048,196.396,188.824,15.962,0,101.033,-81.033
63.740,210.664,82.669,179.409,346.047,196.321,178.067,24.904,0,105.725,-85.725
231.315,433.304,58.155,342.780,168.504,293.130,287.303,11.443,0,108.463,-88.463
254.411,249.870,82.935,52.610,183.681,227.997,212.378,21.331,1,87.205,-67.205
391.879,368.886,77.352,443.798,389.701,95.458,55.936,54.128,0,108.521,-88.521
195.914,381.439,72.181,248.289,218.065,186.129,171.563,22.818,0,93.675,-73.675
107.484,203.867,128.314,203.839,63.535,213.171,170.228,37.008,0,103.001,-83.001
255.767,5.997,43.317,124.553,322.164,345.044,342.315,7.212,0,107.661,-87.661
63.599,70.138,62.776,165.337,339.241,294.462,287.692,12.309,0,116.536,-96.536
385.883,218.466,125.190,220.245,34.333,277.513,247.671,26.815,0,106.587,-86.587
7.799,155.198,120.963,232.136,392.328,348.123,326.431,20.333,0,117.682,-97.682
457.657,374.415,43.521,153.428,331.870,310.256,307.189,8.064,0,105.142,-85.142
226.648,168.915,123.893,309.724,260.711,175.150,123.806,45.020,0,112.316,-92.316
327.664,162.873,120.529,114.182,80.217,258.716,228.925,27.767,0,107.479,-87.479
215.383,473.554,100.335,14.790,477.049,224.314,200.624,26.570,0,107.085,-87.085
81.955,373.456,80.116,352.127,160.945,352.948,343.735,13.120,0,112.075,-92.075
450.305,64.459,117.737,227.726,311.119,352.484,332.239,19.513,0,114.464,-94.464
20.365,245.179,134.988,311.444,397.897,355.347,328.709,22.326,0,114.000,-94.000
478.914,101.535,90.927,404.001,94.321,118.033,75.259,50.386,1,81.486,-61.486
47.976,8.862,139.086,166.986,164.767,240.446,196.137,35.342,0,103.375,-83.375
489.911,140.285,101.756,308.310,77.584,217.404,192.121,27.908,1,86.791,-66.791
208.289,40.379,83.516,191.585,110.305,110.198,71.894,49.277,0,113.485,-93.485
59.205,399.635,66.193,19.905,204.454,209.813,199.098,18.390,1,86.483,-66.483
252.077,275.361,97.083,480.210,242.148,250.145,230.538,22.837,0,111.216,-91.216
9.694,195.628,75.198,308.121,205.360,307.910,298.586,14.136,0,113.433,-93.433
486.855,74.703,96.254,396.022,179.909,169.067,138.992,34.703,0,98.486,-78.486
437.234,17.143,45.527,341.130,253.113,258.825,254.789,10.131,0,105.384,-85.384
224.351,328.771,42.177,421.980,427.834,225.056,221.068,10.801,0,105.711,-85.711
95.686,253.903,125.954,181.576,100.041,216.599,176.212,35.557,1,86.759,-66.759
76.063,316.614,97.492,32.876,356.293,113.772,58.647,58.971,1,81.167,-61.167
299.471,74.653,75.455,342.837,275.758,219.129,205.728,20.142,0,107.336,-87.336
181.690,148.946,43.699,352.691,328.398,251.702,247.879,9.998,0,111.452,-91.452
153.993,99.134,128.596,92.898,251.567,208.580,164.221,38.063,1,86.431,-66.431
163.277,455.228,73.933,210.704,109.204,356.999,349.260,11.952,0,114.775,-94.775
313.883,220.994,60.661,1.786,198.534,318.730,312.905,10.971,0,115.536,-95.536
146.454,54.099,59.555,249.461,163.268,161.478,150.095,21.642,0,97.617,-77.617
