uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
159.505,55.681,111.238,130.627,189.916,176.711,137.306,39.013,1,84.991,-64.991
455.522,228.289,103.348,392.272,109.633,169.590,134.462,37.546,0,103.711,-83.711
136.705,131.043,50.882,185.018,80.947,86.214,69.598,36.170,1,78.758,-58.758
152.337,394.902,98.549,263.795,391.099,148.827,111.523,41.466,1,83.500,-63.500
420.159,155.380,132.146,284.084,61.645,211.578,165.235,38.651,0,100.671,-80.671
172.390,444.214,61.895,242.902,457.551,94.767,71.762,40.778,1,79.579,-59.579
415.334,52.811,41.790,364.200,30.667,69.652,55.723,36.868,0,91.080,-71.080
429.268,301.495,100.028,330.660,368.122,155.462,119.007,40.048,1,83.878,-63.878
97.875,328.861,66.724,165.705,345.563,96.602,69.856,43.686,1,79.746,-59.746
94.107,480.573,66.954,65.587,412.469,99.672,73.835,42.202,0,96.774,-76.774
243.000,236.770,88.660,211.186,132.329,140.643,109.179,39.079,1,83.008,-63.008
298.740,381.618,42.695,313.797,439.841,73.753,60.139,35.372,1,77.402,-57.402
404.189,213.911,68.806,337.079,145.850,117.772,95.583,35.749,0,104.347,-84.347
242.148,299.342,77.038,175.795,254.820,110.995,79.907,43.953,1,80.952,-60.952
335.978,436.225,79.472,375.337,359.639,117.177,86.108,42.705,1,81.423,-61.423
70.216,76.918,58.794,69.157,14.320,85.886,62.608,43.201,0,98.305,-78.305
298.925,325.357,136.516,456.990,317.933,208.989,158.240,40.785,1,86.448,-66.448
489.644,307.812,108.760,386.722,221.315,172.926,134.443,38.972,1,84.803,-64.803
237.693,170.624,45.162,197.555,197.842,66.269,48.497,42.961,0,99.635,-79.635
264.105,357.647,53.408,236.902,422.634,88.407,70.451,37.165,0,98.866,-78.866
99.060,128.682,45.365,106.222,189.977,76.592,61.712,36.320,1,77.730,-57.730
358.661,254.442,131.374,445.196,356.059,187.279,133.470,44.547,0,102.826,-82.826
407.576,146.857,47.998,453.858,164.710,69.026,49.606,44.056,0,104.164,-84.164
288.268,467.529,41.334,251.126,439.382,62.293,46.603,41.571,0,107.473,-87.473
68.255,353.547,129.429,196.400,267.195,201.568,154.525,39.949,1,86.134,-66.134
102.605,82.849,68.391,30.957,117.526,104.943,79.598,40.669,0,96.093,-76.093
458.663,347.807,96.292,420.638,445.674,142.464,104.994,42.525,1,83.120,-63.120
300.203,82.999,123.242,290.392,249.935,207.732,167.225,36.390,0,106.973,-86.973
40.155,118.620,60.858,50.495,52.643,90.353,66.783,42.343,0,90.581,-70.581
5.879,205.531,42.712,23.373,165.720,60.953,43.485,44.486,1,75.746,-55.746
352.626,281.852,129.551,228.554,322.888,184.014,130.682,44.751,0,105.448,-85.448
89.298,403.258,40.094,81.270,448.758,61.174,46.203,40.951,1,75.777,-55.777
281.248,94.301,127.292,148.989,158.496,194.466,147.016,40.887,0,100.689,-80.689
26.533,31.998,103.500,148.686,56.192,161.923,124.525,39.732,0,111.915,-91.915
105.593,179.714,65.278,67.381,105.048,106.285,83.876,37.892,0,102.815,-82.815
97.812,332.676,98.704,182.677,262.722,147.777,109.980,41.907,1,83.438,-63.438
60.150,184.352,41.704,14.762,173.276,62.626,46.720,41.753,1,75.981,-55.981
416.754,359.519,56.353,435.269,283.225,96.639,78.508,35.671,0,101.103,-81.103
281.462,305.125,65.223,274.624,238.766,93.297,66.710,44.354,0,105.915,-85.915
304.651,98.422,48.860,326.890,162.051,83.251,67.404,35.938,0,100.337,-80.337
457.794,286.430,121.288,489.906,440.394,198.612,157.277,37.638,0,89.477,-69.477
13.380,279.300,46.747,39.116,236.747,68.252,49.729,43.229,1,76.728,-56.728
321.220,437.970,73.431,399.959,411.049,110.980,83.214,41.427,0,110.327,-90.327
270.811,214.013,121.359,178.808,325.842,188.939,144.811,39.965,1,85.572,-65.572
273.118,161.455,118.932,297.034,35.733,174.708,127.977,42.902,1,84.892,-64.892
12.880,75.481,105.424,117.563,155.220,168.615,131.593,38.699,0,114.372,-94.372
223.731,381.319,47.330,166.284,408.938,79.392,63.741,36.595,0,98.826,-78.826
250.351,323.161,93.903,172.610,252.646,140.832,104.957,41.818,1,83.020,-63.020
296.615,126.109,135.990,462.155,142.087,214.830,166.309,39.273,0,113.887,-93.887
184.764,150.716,131.109,339.052,50.180,226.058,184.153,35.449,0,109.977,-89.977
359.968,253.552,41.453,386.680,286.201,59.143,42.185,44.499,0,86.897,-66.897
36.128,160.058,94.462,82.442,267.041,150.045,116.579,39.017,1,83.570,-63.570
77.936,122.168,78.778,165.996,119.465,118.185,88.101,41.802,1,81.497,-61.497
401.380,191.557,133.582,267.521,171.473,190.173,135.357,44.622,1,85.629,-65.629
144.067,271.635,55.920,94.616,225.703,87.649,67.493,39.643,0,89.626,-69.626
173.601,350.662,44.108,219.561,365.141,65.326,48.187,42.470,1,76.348,-56.348
380.376,362.218,91.020,288.277,317.527,136.983,102.370,41.641,0,111.444,-91.444
55.997,195.557,97.439,44.154,312.780,152.892,117.820,39.591,0,109.089,-89.089
148.395,380.803,102.391,18.975,343.889,169.104,134.581,37.264,0,114.430,-94.430
414.314,342.918,69.533,379.862,281.783,98.789,70.175,44.737,0,111.438,-91.438
273.567,488.830,111.209,327.680,355.621,181.769,143.780,37.721,1,85.236,-65.236
83.809,478.022,43.894,127.308,471.875,62.102,43.932,44.975,0,94.940,-74.940
477.334,1.705,111.950,497.860,126.540,168.932,126.511,41.506,1,84.600,-64.600
415.925,487.444,71.350,485.377,467.874,101.475,72.156,44.678,0,104.634,-84.634
326.078,271.470,102.742,362.301,390.672,161.484,124.584,39.512,1,84.209,-64.209
265.540,147.759,43.598,304.639,107.449,71.094,56.157,37.824,0,101.023,-81.023
278.281,118.301,86.223,210.166,211.842,144.305,115.714,36.691,0,107.734,-87.734
260.027,243.883,81.387,189.001,162.785,135.076,107.804,37.051,0,105.865,-85.865
301.903,136.039,131.751,237.055,19.489,187.477,133.376,44.649,1,85.505,-65.505
133.336,489.699,40.378,87.591,482.500,61.439,46.308,41.087,0,92.966,-72.966
203.420,372.699,76.042,119.456,345.911,116.404,88.134,40.788,0,103.451,-83.451
270.503,261.716,47.679,294.624,324.458,82.412,67.219,35.349,0,87.331,-67.331
268.169,299.094,47.687,317.559,303.616,68.803,49.597,43.876,0,99.535,-79.535
74.301,227.469,133.426,245.742,254.554,218.925,173.567,37.550,1,86.852,-66.852
472.751,302.724,47.925,434.912,348.264,76.174,59.209,38.987,0,95.029,-75.029
148.785,175.302,135.754,289.595,88.308,214.066,165.516,39.358,0,102.333,-82.333
70.265,109.270,64.634,26.085,41.042,103.849,81.284,38.490,0,102.517,-82.517
194.309,118.782,62.884,125.399,92.169,97.011,73.870,40.407,1,79.782,-59.782
71.066,369.601,113.345,125.803,252.196,172.126,129.538,41.186,0,106.770,-86.770
357.617,38.381,98.541,226.890,16.845,165.117,132.490,36.640,0,106.215,-86.215
498.280,122.658,103.171,391.875,71.018,156.949,118.274,41.098,0,99.687,-79.687
190.607,120.582,55.595,144.234,68.905,88.948,69.433,38.684,0,95.349,-75.349
144.335,482.155,43.372,154.300,424.257,73.025,58.750,36.437,0,95.935,-75.935
328.575,52.842,53.602,277.294,99.418,87.592,69.276,37.731,1,78.895,-58.895
117.151,430.922,82.966,167.809,361.241,119.603,86.149,43.922,0,100.807,-80.807
390.528,332.912,134.267,241.862,306.555,202.049,150.984,41.646,0,103.753,-83.753
199.837,181.610,42.509,170.898,234.330,73.647,60.140,35.254,1,77.389,-57.389
341.258,219.361,129.252,476.851,163.013,195.618,146.835,41.356,0,99.519,-79.519
