uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
68.620,417.675,134.273,144.965,299.269,194.622,140.884,43.624,0,111.998,-91.998
52.149,313.895,65.715,64.474,239.776,99.820,75.137,41.173,0,102.375,-82.375
83.150,356.507,50.103,140.265,378.154,79.000,61.079,39.362,0,104.863,-84.863
472.053,43.081,102.419,457.186,160.673,156.648,118.529,40.830,1,83.944,-63.944
59.177,321.797,93.157,21.569,428.342,146.439,112.988,39.505,0,99.718,-79.718
111.312,352.730,108.226,65.837,481.905,174.548,136.945,38.319,0,107.945,-87.945
180.062,18.621,80.766,244.579,95.195,128.644,100.130,38.890,0,106.108,-86.108
403.056,309.635,83.915,294.116,304.902,137.594,109.043,37.580,0,109.797,-89.797
195.469,135.257,78.989,211.275,227.521,122.481,93.608,40.158,0,109.964,-89.964
263.029,325.862,133.699,78.987,360.912,230.164,187.350,35.513,1,87.287,-67.287
282.411,327.961,132.884,130.084,248.822,217.082,171.658,37.744,0,103.740,-83.740
253.179,230.924,122.937,118.611,295.335,193.316,149.189,39.490,0,119.236,-99.236
194.619,263.980,54.796,147.269,297.358,79.742,57.933,43.406,0,102.299,-82.299
340.584,233.606,86.624,388.687,137.355,138.137,107.602,38.836,0,100.958,-80.958
198.305,441.347,119.556,48.402,461.821,192.830,151.294,38.317,0,106.939,-86.939
319.727,157.211,56.439,266.113,206.848,92.324,73.064,37.685,1,79.352,-59.352
405.869,284.724,52.339,353.399,266.754,76.259,55.462,43.340,1,77.692,-57.692
282.835,423.193,138.562,249.042,238.482,233.366,187.777,36.424,0,110.396,-90.396
449.352,490.858,81.792,392.227,424.975,119.557,87.200,43.167,0,103.133,-83.133
146.246,347.254,65.096,211.403,345.866,92.113,65.172,44.966,1,79.332,-59.332
66.106,273.364,104.059,34.002,392.043,161.069,122.944,40.244,1,84.186,-64.186
249.505,193.964,110.821,132.850,109.355,181.793,144.108,37.561,0,113.591,-93.591
447.439,289.039,81.544,481.218,185.733,135.877,108.688,36.879,0,103.247,-83.247
120.234,200.420,47.895,152.306,161.626,69.480,50.335,43.577,0,89.912,-69.912
335.647,239.531,119.854,293.232,354.446,171.375,122.492,44.376,0,98.389,-78.389
468.978,268.398,68.436,415.644,317.725,99.806,72.648,43.290,0,96.287,-76.287
167.986,251.573,124.465,189.943,95.911,200.510,157.203,38.370,1,86.089,-66.089
164.612,90.123,62.184,161.131,156.935,91.339,66.903,42.907,0,99.880,-79.880
357.287,484.557,119.016,424.804,365.305,181.506,137.039,40.974,0,107.534,-87.534
100.528,212.049,139.449,253.908,201.157,207.581,153.766,42.204,0,111.785,-91.785
107.026,89.504,80.093,168.417,161.581,124.012,94.679,40.229,0,92.015,-72.015
99.933,307.714,44.928,136.534,276.173,65.977,48.316,42.919,0,103.536,-83.536
159.055,113.441,78.759,121.760,205.690,126.900,99.503,38.362,0,105.614,-85.614
326.426,72.630,42.921,284.103,35.550,70.770,56.269,37.336,1,77.043,-57.043
228.236,304.868,42.171,184.801,296.351,61.135,44.262,43.614,1,75.772,-55.772
182.198,385.862,69.861,217.270,470.928,115.529,92.013,37.208,1,81.300,-61.300
249.541,387.471,94.094,356.443,451.891,156.306,124.812,37.012,0,99.554,-79.554
290.172,262.433,52.840,253.952,309.274,79.360,59.211,41.746,1,78.038,-58.038
323.111,124.670,86.526,297.507,19.897,138.274,107.856,38.738,1,82.861,-62.861
333.573,200.156,61.589,273.996,149.817,99.381,77.997,38.296,0,94.719,-74.719
283.596,361.050,85.204,213.716,273.237,140.905,112.225,37.207,0,103.589,-83.589
322.657,191.938,72.960,395.288,118.361,126.538,103.386,35.211,0,104.136,-84.136
